"URI","name","definition","svgImage"
"https://data.crow.nl/imv-standaard-platen/def/A0180","A0180","Een rond verkeersbord met een rood achtergrondschild met daarop een A1 snelheidsbord voor 80 km/h","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_A01_080-SO.svg"
"https://data.crow.nl/imv-standaard-platen/def/A0430","A0430","Een rechthoekig verkeersbord met een blauw achtergrondschild met daarop een A4  snelheidsbord voor 30 km/h","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_A04_030-SO.svg"
"https://data.crow.nl/imv-standaard-platen/def/C04l","C04l","Een rechthoekig verkeersbord met een blauw achtergrondschild met daarop een C4 bord voor eenrichtingsverkeer naar links.","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_C04_L-SO.svg"
"https://data.crow.nl/imv-standaard-platen/def/D02lo","D02lo","Een rond verkeersbord met een blauw achtergrondschild met daarop een D2 bord Gebod voor alle bestuurders het bord voorbij te gaan aan de linkerzijde met de pijl naar linksonder.","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_D02_LO-SO.svg"
"https://data.crow.nl/imv-standaard-platen/def/A0180fs","A0180fs","Een vierkant verkeersbord met een fluoriserend geel achtergrondschild met daarop een A1 snelheidsbord voor 80 km/h","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_A01_080_F-SO.svg"
"https://data.crow.nl/imv-standaard-platen/def/A0150","A0150","Een rond verkeersbord met een rood achtergrondschild met daarop een A1 snelheidsbord voor 50 km/h","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_A01_050-SO.svg"
"https://data.crow.nl/imv-standaard-platen/def/A0170fs","A0170fs","Een vierkant verkeersbord met een fluoriserend geel achtergrondschild met daarop een A1 snelheidsbord voor 70 km/h","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_A01_070_F-SO.svg"
"https://data.crow.nl/imv-standaard-platen/def/A0190fs","A0190fs","Een vierkant verkeersbord met een fluoriserend geel achtergrondschild met daarop een A1 snelheidsbord voor 90 km/h","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_A01_090_F-SO.svg"
"https://data.crow.nl/imv-standaard-platen/def/A0180s","A0180s","Een vierkant verkeersbord met een zwart achtergrondschild met daarop een A1 snelheidsbord voor 80 km/h","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_A01_080_S-SO.svg"
"https://data.crow.nl/imv-standaard-platen/def/D05l","D05l","Een rond verkeersbord met een blauw achtergrondschild met daarop een D5 bord verplicht linksaf slaan.","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_D05_L-SO.svg"
"https://data.crow.nl/imv-standaard-platen/def/D06l","D06l","Een rond verkeersbord met een blauw achtergrondschild met daarop een D6 bord verplicht linksaf slaan of rechtdoorgaan.","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_D06_L-SO.svg"
"https://data.crow.nl/imv-standaard-platen/def/A01120","A01120","Een rond verkeersbord met een rood achtergrondschild met daarop een A1 snelheidsbord voor 120 km/h","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_A01_120-SO.svg"
"https://data.crow.nl/imv-standaard-platen/def/C07ze","C07ze","Een vierkant verkeersbord met een wit achtergrondschild met daarop een grijskleurig C7 bord Gesloten voor vrachtverkeer, en de aanduiding einde zone.","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_C07_ZE-SO.svg"
"https://data.crow.nl/imv-standaard-platen/def/D06r","D06r","Een rond verkeersbord met een blauw achtergrondschild met daarop een D6 bord verplicht rechtsaf slaan of rechtdoorgaan.","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_D06_R-SO.svg"
"https://data.crow.nl/imv-standaard-platen/def/C22a4","C22a4","Een vierkant verkeersbord met een wit achtergrondschild  met daarop het onderbord 4 bij bord C22a: milieuzone toegankelijk voor vrachtauto’s emissieklasse 4 tot en met 6.","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_C22_A4-SO.svg"
"https://data.crow.nl/imv-standaard-platen/def/C22a1","C22a1","Een vierkant verkeersbord met een wit achtergrondschild  met daarop onderbord C22a1","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_C22_A1-SO.svg"
"https://data.crow.nl/imv-standaard-platen/def/A01120s","A01120s","Een vierkant verkeersbord met een zwart achtergrondschild met daarop een A1 snelheidsbord voor 120 km/h","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_A01_120_S-SO.svg"
"https://data.crow.nl/imv-standaard-platen/def/A01130s","A01130s","Een vierkant verkeersbord met een zwart achtergrondschild met daarop een A1 snelheidsbord voor 130 km/h","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_A01_130_S-SO.svg"
"https://data.crow.nl/imv-standaard-platen/def/C22a6","C22a6","Een vierkant verkeersbord met een wit achtergrondschild  met daarop het onderbord 6 bij bord C22a: milieuzone toegankelijk voor bussen emissieklasse 4 tot en met 6.","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_C22_A6-SO.svg"
"https://data.crow.nl/imv-standaard-platen/def/D02ro","D02ro","Een rond verkeersbord met een blauw achtergrondschild met daarop een D2 bord Gebod voor alle bestuurders het bord voorbij te gaan aan de rechterzijde, met pijl naar rechtsonder.","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_D02_RO-SO.svg"
"https://data.crow.nl/imv-standaard-platen/def/E01zb","E01zb","Een vierkant verkeersbord met een wit achtergrondschild met daarop de tekst Zone en een E1 bord Parkeerverbod.","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_E01_ZB-SO.svg"
"https://data.crow.nl/imv-standaard-platen/def/A0170","A0170","Een rond verkeersbord met een rood achtergrondschild met daarop een A1 snelheidsbord voor 70 km/h","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_A01_070-SO.svg"
"https://data.crow.nl/imv-standaard-platen/def/C22b","C22b","Een rond verkeersbord met een wit achtergrondschild met daarop bord C22b Einde geslotenverklaring milieuzone.","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_C22_B-SO.svg"
"https://data.crow.nl/imv-standaard-platen/def/E09zb","E09zb","Een rechthoekig wit verkeersbord met daarop de aanduiding Zone en bord E9 Parkeergelegenheid alleen bestemd voor vergunninghouders.","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_E09_ZB-SO.svg"
"https://data.crow.nl/imv-standaard-platen/def/C07zh","C07zh","Een vierkant verkeersbord met een wit achtergrondschild met daarop de tekst zone en een C7 verkeersbord verboden voor vrachtauto's en daaronder de tekst herhaling.","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_C07_ZH-SO.svg"
"https://data.crow.nl/imv-standaard-platen/def/D02rb","D02rb","Een rond verkeersbord met een blauw achtergrondschild met daarop een D2 bord Gebod voor alle bestuurders het bord voorbij te gaan aan de rechterzijde, met pijl naar rechtsboven.","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_D02_RB-SO.svg"
"https://data.crow.nl/imv-standaard-platen/def/C07c","C07c","Een rond verkeersbord met een rood achtergrondschild met daarop een bord Gesloten voor kampeerwagens.","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_C07_C-SO.svg"
"https://data.crow.nl/imv-standaard-platen/def/C06zh","C06zh","Een vierkant verkeersbord met een wit achtergrondschild met daarop de tekst zone en een C6 verkeersbord verboden voor auto's en daaronder de tekst herhaling.","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_C06_ZH-SO.svg"
"https://data.crow.nl/imv-standaard-platen/def/C07b","C07b","Een rond verkeersbord met een rood achtergrondschild met daarop een C7b bord Gesloten voor vrachtverkeer en bussen.","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_C07_B-SO.svg"
"https://data.crow.nl/imv-standaard-platen/def/A0160s","A0160s","Een vierkant verkeersbord met een zwart achtergrondschild met daarop een A1 snelheidsbord voor 60 km/h","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_A01_060_S-SO.svg"
"https://data.crow.nl/imv-standaard-platen/def/A0160zb","A0160zb","Een vierkant verkeersbord met een wit achtergrondschild met daarop een text Zone en een A1 snelheidsbord voor 60 km/h","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_A01_060_ZB-SO.svg"
"https://data.crow.nl/imv-standaard-platen/def/C07zb","C07zb","Een vierkant verkeersbord met een wit achtergrondschild met daarop de tekst zone en een C7 verkeersbord gesloten voor vrachtauto's.","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_C07_ZB-SO.svg"
"https://data.crow.nl/imv-standaard-platen/def/A01100s","A01100s","Een vierkant verkeersbord met een zwart achtergrondschild met daarop een A1 snelheidsbord voor 100 km/h","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_A01_100_S-SO.svg"
"https://data.crow.nl/imv-standaard-platen/def/C22a9","C22a9","Een vierkant verkeersbord met een wit achtergrondschild  met daarop het onderbord 9 bij bord C22a: milieuzone toegankelijk voor vrachtauto’s en bussen emissieklasse 6.","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_C22_A9-SO.svg"
"https://data.crow.nl/imv-standaard-platen/def/A0160","A0160","Een rond verkeersbord met een rood achtergrondschild met daarop een A1 snelheidsbord voor 60 km/h","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_A01_060-SO.svg"
"https://data.crow.nl/imv-standaard-platen/def/C12zb","C12zb","Een vierkant verkeersbord met een wit achtergrondschild met daarop de tekst zone en een C12 bord Gesloten voor alle motorvoertuigen.","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_C12_ZB-SO.svg"
"https://data.crow.nl/imv-standaard-platen/def/C12zh","C12zh","Een vierkant verkeersbord met een wit achtergrondschild met daarop de tekst zone, een C12 bord Gesloten voor alle motorvoertuigen en daaronder de tekst herhaling.","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_C12_ZH-SO.svg"
"https://data.crow.nl/imv-standaard-platen/def/B06OB503OB02f","B06OB503OB02f","Een rechthoekig bord met een geel achtergrondschild met daarop verkeersbord B6 verleen voorrang, daaronder een wit onderbord met een afbeelding van een fiets en twee naar elkaar wijzende pijlen.","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_B06_F_OB02_OB503-SO.svg"
"https://data.crow.nl/imv-standaard-platen/def/C06ze","C06ze","Een vierkant verkeersbord met een wit achtergrondschild met daarop een grijskleurig C6 verkeersbord verboden voor auto's, en de aanduiding einde zone.","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_C06_ZE-SO.svg"
"https://data.crow.nl/imv-standaard-platen/def/E03ze","E03ze","Een vierkant verkeersbord met een wit achtergrondschild met daarop een grijskleurig E3 bord Verbod fietsen en bromfietsen te plaatsen en de aanduiding Zone Einde.","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_E03_ZE-SO.svg"
"https://data.crow.nl/imv-standaard-platen/def/A0160fs","A0160fs","Een vierkant verkeersbord met een fluoriserend geel achtergrondschild met daarop een A1 snelheidsbord voor 60 km/h","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_A01_060_F-SO.svg"
"https://data.crow.nl/imv-standaard-platen/def/A0130fs","A0130fs","Een vierkant verkeersbord met een fluoriserend geel achtergrondschild met daarop een A1 snelheidsbord voor 30 km/h","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_A01_030_F-SO.svg"
"https://data.crow.nl/imv-standaard-platen/def/A0215","A0215","Een rond verkeersbord met een wit achtergrondschild met daarop een A2 einde snelheidsbord voor 15 km/h","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_A02_015-SO.svg"
"https://data.crow.nl/imv-standaard-platen/def/A0150zb","A0150zb","Een vierkant verkeersbord met een wit achtergrondschild met daarop de tekst Zone en een A1 snelheidsbord voor 50 km/h.","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_A01_050_ZB-SO.svg"
"https://data.crow.nl/imv-standaard-platen/def/C22a8","C22a8","Een vierkant verkeersbord met een wit achtergrondschild  met daarop het onderbord 8 bij bord C22a: milieuzone toegankelijk voor vrachtauto’s en bussen emissieklasse 4 tot en met 6.","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_C22_A8-SO.svg"
"https://data.crow.nl/imv-standaard-platen/def/A0190","A0190","Een rond verkeersbord met een rood achtergrondschild met daarop een A1 snelheidsbord voor 90 km/h","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_A01_090-SO.svg"
"https://data.crow.nl/imv-standaard-platen/def/A0190s","A0190s","Een vierkant verkeersbord met een zwart achtergrondschild met daarop een A1 snelheidsbord voor 90 km/h","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_A01_090_S-SO.svg"
"https://data.crow.nl/imv-standaard-platen/def/E01ze","E01ze","Een vierkant verkeersbord met een wit achtergrondschild met daarop een grijskleurig E1 bord Parkeerverbod en de aanduiding Zone Einde.","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_E01_ZE-SO.svg"
"https://data.crow.nl/imv-standaard-platen/def/D02lb","D02lb","Een rond verkeersbord met een blauw achtergrondschild met daarop een D2 bord Gebod voor alle bestuurders het bord voorbij te gaan aan de linkerzijde met de pijl naar linksboven.","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_D02_LB-SO.svg"
"https://data.crow.nl/imv-standaard-platen/def/E02zb","E02zb","Een vierkant verkeersbord met een wit achtergrondschild met daarop de tekst Zone en een E2 bord Verbod stil te staan.","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_E02_ZB-SO.svg"
"https://data.crow.nl/imv-standaard-platen/def/D05r","D05r","Een rond verkeersbord met een blauw achtergrondschild met daarop een D5 bord verplicht rechtsaf slaan.","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_D05_R-SO.svg"
"https://data.crow.nl/imv-standaard-platen/def/C22a7","C22a7","Een vierkant verkeersbord met een wit achtergrondschild  met daarop het onderbord 7 bij bord C22a: milieuzone toegankelijk voor bussen emissieklasse 6.","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_C22_A7-SO.svg"
"https://data.crow.nl/imv-standaard-platen/def/C22c","C22c","Een rond verkeersbord met een rood achtergrondschild met daarop verkeersbord C22c Gesloten voor bedrijfs- en vrachtauto’s vanwege nul-emissiezone.","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_C22_C-SO.svg"
"https://data.crow.nl/imv-standaard-platen/def/C22c1","C22c1","Een vierkant verkeersbord met een wit achtergrondschild  met daarop het onderbord bij bord C22c: nul-emissiezone toegankelijk voor emissieloze bedrijfs- en vrachtauto’s.","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_C22_C1-SO.svg"
"https://data.crow.nl/imv-standaard-platen/def/A0530","A0530","Een rechthoekig verkeersbord met een blauw achtergrondschild met daarop een A5 einde snelheidsbord voor 30 km/h","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_A05_030-SO.svg"
"https://data.crow.nl/imv-standaard-platen/def/A0170s","A0170s","Een vierkant verkeersbord met een zwart achtergrondschild met daarop een A1 snelheidsbord voor 70 km/h","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_A01_070_S-SO.svg"
"https://data.crow.nl/imv-standaard-platen/def/C07a","C07a","Een rond verkeersbord met een rood achtergrondschild met daarop een C7a bord Gesloten voor  bussen.","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_C07_A-SO.svg"
"https://data.crow.nl/imv-standaard-platen/def/C22a3","C22a3","Een vierkant verkeersbord met een wit achtergrondschild  met daarop het onderbord 3 bij bord C22a: milieuzone toegankelijk voor personen- en bedrijfsauto’s emissieklasse 5 en 6.","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_C22_A3-SO.svg"
"https://data.crow.nl/imv-standaard-platen/def/A01120fs","A01120fs","Een vierkant verkeersbord met een fluoriserend geel achtergrondschild met daarop een A1 snelheidsbord voor 120 km/h","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_A01_120_F-SO.svg"
"https://data.crow.nl/imv-standaard-platen/def/C22d","C22d","Een rond verkeersbord met een wit achtergrondschild met daarop bord C22d Einde geslotenverklaring nul-emissiezone.","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_C22_D-SO.svg"
"https://data.crow.nl/imv-standaard-platen/def/C04r","C04r","Een rechthoekig verkeersbord met een blauw achtergrondschild met daarop een C4 bord voor eenrichtingsverkeer naar rechts.","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_C04_R-SO.svg"
"https://data.crow.nl/imv-standaard-platen/def/A0150s","A0150s","Een vierkant verkeersbord met een zwart achtergrondschild met daarop een A1 snelheidsbord voor 50 km/h","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_A01_050_S-SO.svg"
"https://data.crow.nl/imv-standaard-platen/def/D01f","D01f","Een vierkant verkeersbord met een geel achtergrondschild met daarop een D1 bord rotonde.","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_D01_F-SO.svg"
"https://data.crow.nl/imv-standaard-platen/def/C12ze","C12ze","Een vierkant verkeersbord met een wit achtergrondschild met daarop een grijskleurig C12 bord Gesloten voor alle motorvoertuigen, en de aanduiding einde zone.","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_C12_ZE-SO.svg"
"https://data.crow.nl/imv-standaard-platen/def/C22a2","C22a2","Een vierkant verkeersbord met een wit achtergrondschild  met daarop het onderbord 2 bij bord C22a: milieuzone toegankelijk voor personen- en bedrijfsauto’s emissieklasse 4 tot en met 6.","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_C22_A2-SO.svg"
"https://data.crow.nl/imv-standaard-platen/def/A01130fs","A01130fs","Een vierkant verkeersbord met een fluoriserend geel achtergrondschild met daarop een A1 snelheidsbord voor 130 km/h","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_A01_130_F-SO.svg"
"https://data.crow.nl/imv-standaard-platen/def/B07OB401fs","B07OB401fs","Een rechthoekig bord met een geel achtergrondschild met daarop verkeersbord B7stoppen en voorrang verlenen, daaronder een wit onderbord waarin het aantal meters tussen het verkeersbord en de plek waar de verkeersmaatregel geldt staat.","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_B07_F_OB401-SO.svg"
"https://data.crow.nl/imv-standaard-platen/def/C18-23","C18-23","Een rond verkeersbord met een rood achtergrondschild met daarop een C18 bord gesloten voor voertuigen die, met inbegrip van de lading, breder zijn dan 2,3 meter.",""
"https://data.crow.nl/imv-standaard-platen/def/A0150zbh","A0150zbh","Een vierkant verkeersbord met een wit achtergrondschild met daarop de tekst Zone, een A1 snelheidsbord voor 50 km/h en de tekst Herhaling","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_A01_050_ZH-SO.svg"
"https://data.crow.nl/imv-standaard-platen/def/J22f","J22f","Een rechthoekig verkeersbord met een fluoriserend geel achtergrondschild en daarop bord J22, kijk uit voetgangersoversteekplaats.","https://raw.githubusercontent.com/nl-digigo/NLCS/3aac57cea5442d3b8c591d0596777bca946d6180/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_J22_F-SO.svg"
"https://data.crow.nl/imv-standaard-platen/def/A0230","A0230","Een rond verkeersbord met een wit achtergrondschild met daarop een A2 einde snelheidsbord voor 30 km/h","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_A02_030-SO.svg"
