"fysiekePlaatUri","fysiekePlaatNameNL","fysiekePlaatNameEN","fysiekePlaatDefinition","svg","parentFysiekePlaatUri","parentFysiekePlaatNaam"
"https://data.crow.nl/imv-standaard-platen/def/691c4e40-27a3-4d11-b921-b8ce588f8b72","C07-C","C07-C","Een rond verkeersbord met een rood achtergrondschild met daarop een bord Gesloten voor kampeerwagens.","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_C07_C-SO.svg","https://data.crow.nl/imv-standaard-platen/def/534a5ba5-6882-40db-8ac2-325d4465667d","FysiekePlaat"
"https://data.crow.nl/imv-standaard-platen/def/ca1ab036-2377-4ffc-94c8-4df83b67e7d5","E09-ZE-Klem","E09-ZE-Clamp","Een vierkant verkeersbord met een wit achtergrondschild met daarop een grijskleurig E9 bord Parkeren voor vergunninghouders, een afbeelding van een auto met wielklem en de aanduiding Zone Einde.","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_E09_ZE_KLEM-SO.svg","https://data.crow.nl/imv-standaard-platen/def/534a5ba5-6882-40db-8ac2-325d4465667d","FysiekePlaat"
"https://data.crow.nl/imv-standaard-platen/def/7cbb31b4-382d-4758-bda0-5c350ce2a9a2","A01-030-S","A01-030-S","Een vierkant verkeersbord met een zwart achtergrondschild met daarop een A1 snelheidsbord voor 30 km/h","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_A01_030_S-SO.svg","https://data.crow.nl/imv-standaard-platen/def/534a5ba5-6882-40db-8ac2-325d4465667d","FysiekePlaat"
"https://data.crow.nl/imv-standaard-platen/def/0ab62454-4500-40ab-b26c-5b91d15f8afe","D08","D08","Een rond verkeersbord met een blauw achtergrondschild met daarop een gebod om te keren.","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_D08-SO.svg","https://data.crow.nl/imv-standaard-platen/def/534a5ba5-6882-40db-8ac2-325d4465667d","FysiekePlaat"
"https://data.crow.nl/imv-standaard-platen/def/286d62fc-2869-420a-b2b1-d9d36ed94522","A01-090-S","A01-090-S","Een vierkant verkeersbord met een zwart achtergrondschild met daarop een A1 snelheidsbord voor 90 km/h","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_A01_090_S-SO.svg","https://data.crow.nl/imv-standaard-platen/def/534a5ba5-6882-40db-8ac2-325d4465667d","FysiekePlaat"
"https://data.crow.nl/imv-standaard-platen/def/95b69b6a-3f22-4f37-bac1-e384cc030c39","J38","J38","Een driehoekig verkeersbord met een rood achtergrondschild en daarop bord J38, verkeersdrempel.","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_J38-SO.svg","https://data.crow.nl/imv-standaard-platen/def/534a5ba5-6882-40db-8ac2-325d4465667d","FysiekePlaat"
"https://data.crow.nl/imv-standaard-platen/def/fd62f4f4-1714-446a-abad-7e7724ea0362","C22D","C22D","Een rond verkeersbord met een wit achtergrondschild met daarop bord C22d Einde geslotenverklaring nul-emissiezone.","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_C22_D-SO.svg","https://data.crow.nl/imv-standaard-platen/def/534a5ba5-6882-40db-8ac2-325d4465667d","FysiekePlaat"
"https://data.crow.nl/imv-standaard-platen/def/45af9560-78c5-4a1e-aef1-c99b263dbace","C06-ZE","C06-ZE","Een vierkant verkeersbord met een wit achtergrondschild met daarop een grijskleurig C6 verkeersbord verboden voor auto's, en de aanduiding einde zone.","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_C06_ZE-SO.svg","https://data.crow.nl/imv-standaard-platen/def/534a5ba5-6882-40db-8ac2-325d4465667d","FysiekePlaat"
"https://data.crow.nl/imv-standaard-platen/def/3173bce5-7eab-461b-a477-76b2c2d7f243","F22","F22","Een rond verkeersbord met een blauw achtergrondschild en daarop bord F22, einde rijbaan of -strook voor vrachtauto’s.","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_F22-SO.svg","https://data.crow.nl/imv-standaard-platen/def/534a5ba5-6882-40db-8ac2-325d4465667d","FysiekePlaat"
"https://data.crow.nl/imv-standaard-platen/def/997013da-5030-4e90-b2b3-8e30812c9568","J11","J11","Een driehoekig verkeersbord met een rood achtergrondschild en daarop bord J11, overweg zonder slagbomen.","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_J11-SO.svg","https://data.crow.nl/imv-standaard-platen/def/534a5ba5-6882-40db-8ac2-325d4465667d","FysiekePlaat"
"https://data.crow.nl/imv-standaard-platen/def/2efa886c-4f37-4912-a10f-581304d76d17","E09-ZH","E09-ZH","Een rechthoekig wit verkeersbord met daarop de aanduiding Zone en bord E9 Parkeergelegenheid alleen bestemd voor vergunninghouders, en daaronder de tekst herhaling.","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_E09_ZH-SO.svg","https://data.crow.nl/imv-standaard-platen/def/534a5ba5-6882-40db-8ac2-325d4465667d","FysiekePlaat"
"https://data.crow.nl/imv-standaard-platen/def/42db937e-1de6-4020-9baf-1a774088ee37","F17","F17","Een rond verkeersbord met een blauw achtergrondschild en daarop bord F17, rijbaan of -strook uitsluitend ten behoeve van lijnbussen en trams.","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_F17-SO.svg","https://data.crow.nl/imv-standaard-platen/def/534a5ba5-6882-40db-8ac2-325d4465667d","FysiekePlaat"
"https://data.crow.nl/imv-standaard-platen/def/1b7ddd13-34f6-40ba-b5e4-6b82ad0b26d0","A01-120-F","A01-120-F","Een vierkant verkeersbord met een fluoriserend geel achtergrondschild met daarop een A1 snelheidsbord voor 120 km/h","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_A01_120_F-SO.svg","https://data.crow.nl/imv-standaard-platen/def/534a5ba5-6882-40db-8ac2-325d4465667d","FysiekePlaat"
"https://data.crow.nl/imv-standaard-platen/def/0e0377a1-bbba-4025-82a5-72a4cd39fc0e","G04","G04","Een rechthoekig verkeersbord met een blauw achtergrondschild en daarop bord G4, einde autoweg.","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_G04-SO.svg","https://data.crow.nl/imv-standaard-platen/def/534a5ba5-6882-40db-8ac2-325d4465667d","FysiekePlaat"
"https://data.crow.nl/imv-standaard-platen/def/87c23f45-26ce-4db0-9756-a30e69835d45","A04-090-F","A04-090-F","Een rechthoekig verkeersbord met een geel achtergrondschild met daarop een A4  snelheidsbord voor 90 km/h","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_A04_090_F-SO.svg","https://data.crow.nl/imv-standaard-platen/def/534a5ba5-6882-40db-8ac2-325d4465667d","FysiekePlaat"
"https://data.crow.nl/imv-standaard-platen/def/0646ac01-ad59-4529-bd9e-d29f1b7ba7f1","E06","E06","Een vierkant verkeersbord met een blauw achtergrondschild met daarop bord E6 Gehandicaptenparkeerplaats.","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_E06-SO.svg","https://data.crow.nl/imv-standaard-platen/def/534a5ba5-6882-40db-8ac2-325d4465667d","FysiekePlaat"
"https://data.crow.nl/imv-standaard-platen/def/9851e3af-1a49-49f5-a65a-6e4f48da1656","D02-LB","D02-LB","Een rond verkeersbord met een blauw achtergrondschild met daarop een D2 bord Gebod voor alle bestuurders het bord voorbij te gaan aan de linkerzijde met de pijl naar linksboven.","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_D02_LB-SO.svg","https://data.crow.nl/imv-standaard-platen/def/534a5ba5-6882-40db-8ac2-325d4465667d","FysiekePlaat"
"https://data.crow.nl/imv-standaard-platen/def/d52069b3-25f1-4b1f-950b-bc769f70c91f","B02","B02","Een vierkant verkeersbord met een zwart achtergrondschild met daarop een B2 einde voorrangsbord.","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_B02-SO.svg","https://data.crow.nl/imv-standaard-platen/def/534a5ba5-6882-40db-8ac2-325d4465667d","FysiekePlaat"
"https://data.crow.nl/imv-standaard-platen/def/a3e4b1f7-bc7d-46c4-8168-9cb7896ea970","C03","C03","Een rechthoekig verkeersbord met een blauw achtergrondschild met daarop een C3 bord eenrichtingsverkeer.","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_C03-SO.svg","https://data.crow.nl/imv-standaard-platen/def/534a5ba5-6882-40db-8ac2-325d4465667d","FysiekePlaat"
"https://data.crow.nl/imv-standaard-platen/def/cd77c2e4-2e90-4fe1-9c84-6d65844ee41a","A01-060-ZB","A01-060-ZB","Een vierkant verkeersbord met een wit achtergrondschild met daarop een text Zone en een A1 snelheidsbord voor 60 km/h","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_A01_060_ZB-SO.svg","https://data.crow.nl/imv-standaard-platen/def/534a5ba5-6882-40db-8ac2-325d4465667d","FysiekePlaat"
"https://data.crow.nl/imv-standaard-platen/def/232546c8-78ca-4f77-a7d6-53bffe8ee1af","E10-ZB-Sleep","E10-ZB-tow-away","Een rechthoekig wit verkeersbord met daarop de aanduiding Zone en bord E10  zone parkeerschijf met de maximale parkeertijd, en daaronder een afbeelding van van een auto die wordt weggesleept.","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_E10_ZB_KLEM-SO.svg","https://data.crow.nl/imv-standaard-platen/def/534a5ba5-6882-40db-8ac2-325d4465667d","FysiekePlaat"
"https://data.crow.nl/imv-standaard-platen/def/53cbf542-31d4-4b19-94f6-b67dff6450cb","F21","F21","Een rond verkeersbord met een blauw achtergrondschild en daarop bord F21, rijbaan of -strook uitsluitend ten behoeve van vrachtauto’s.","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_F21-SO.svg","https://data.crow.nl/imv-standaard-platen/def/534a5ba5-6882-40db-8ac2-325d4465667d","FysiekePlaat"
"https://data.crow.nl/imv-standaard-platen/def/6a23306d-99dd-41f2-96dd-d6a8ad35e444","A01-060","A01-060","Een rond verkeersbord met een rood achtergrondschild met daarop een A1 snelheidsbord voor 60 km/h","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_A01_060-SO.svg","https://data.crow.nl/imv-standaard-platen/def/534a5ba5-6882-40db-8ac2-325d4465667d","FysiekePlaat"
"https://data.crow.nl/imv-standaard-platen/def/15b652b7-116f-4bbe-b0b9-4e8440080905","C10","C10","Een rond verkeersbord met een rood achtergrondschild met daarop een C10 bord 	
Gesloten voor motorvoertuigen met aanhangwagen.","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_C10-SO.svg","https://data.crow.nl/imv-standaard-platen/def/534a5ba5-6882-40db-8ac2-325d4465667d","FysiekePlaat"
"https://data.crow.nl/imv-standaard-platen/def/63a4088e-c079-4366-b2c1-b66c1d54d6b0","G11","G11","Een rond verkeersbord met een blauw achtergrondschild en daarop bord G11, verplicht fietspad.","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_G11-SO.svg","https://data.crow.nl/imv-standaard-platen/def/534a5ba5-6882-40db-8ac2-325d4465667d","FysiekePlaat"
"https://data.crow.nl/imv-standaard-platen/def/7776d2b7-a733-4d73-a829-2d56c3365762","A01-060-S","A01-060-S","A square traffic sign with a black background shield featuring an A1 speed limit sign for 60 km/h.","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_A01_060_S-SO.svg","https://data.crow.nl/imv-standaard-platen/def/534a5ba5-6882-40db-8ac2-325d4465667d","FysiekePlaat"
"https://data.crow.nl/imv-standaard-platen/def/7776d2b7-a733-4d73-a829-2d56c3365762","A01-060-S","A01-060-S","Een vierkant verkeersbord met een zwart achtergrondschild met daarop een A1 snelheidsbord voor 60 km/h","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_A01_060_S-SO.svg","https://data.crow.nl/imv-standaard-platen/def/534a5ba5-6882-40db-8ac2-325d4465667d","FysiekePlaat"
"https://data.crow.nl/imv-standaard-platen/def/b5d0f932-42b7-4e7e-896b-0a08b835d2ef","C01","C01","Een rond verkeersbord met een rood achtergrondschild met daarop een C1 bord gesloten voor verkeer.","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_C01-SO.svg","https://data.crow.nl/imv-standaard-platen/def/534a5ba5-6882-40db-8ac2-325d4465667d","FysiekePlaat"
"https://data.crow.nl/imv-standaard-platen/def/e0678bba-d7e5-4e88-97c7-c952e5d471c3","A01-030","A01-030","Een rond verkeersbord met een rood achtergrondschild met daarop een A1 snelheidsbord voor 30 km/h","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_A01_030-SO.svg","https://data.crow.nl/imv-standaard-platen/def/534a5ba5-6882-40db-8ac2-325d4465667d","FysiekePlaat"
"https://data.crow.nl/imv-standaard-platen/def/91bfbe5e-b17e-430d-84cd-beaa140de0e6","B06-F-OB401","B06-F-OB401","Een rechthoekig bord met een geel achtergrondschild met daarop verkeersbord B6 verleen voorrang, daaronder een wit onderbord waarin het aantal meters tussen het verkeersbord en de plek waar de verkeersmaatregel geldt staat.","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_B06_F_OB401-SO.svg","https://data.crow.nl/imv-standaard-platen/def/534a5ba5-6882-40db-8ac2-325d4465667d","FysiekePlaat"
"https://data.crow.nl/imv-standaard-platen/def/0146171f-bcc6-44b5-a325-48bfd24feeb7","C13","C13","Een rond verkeersbord met een rood achtergrondschild met daarop een C13 bord Gesloten voor alle motorvoertuigen.","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_C13-SO.svg","https://data.crow.nl/imv-standaard-platen/def/534a5ba5-6882-40db-8ac2-325d4465667d","FysiekePlaat"
"https://data.crow.nl/imv-standaard-platen/def/96dde8ee-fd24-4273-8135-152502976872","E05","E05","Een vierkant verkeersbord met een blauw achtergrondschild met daarop bord E5 Taxistandplaats.","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_E05-SO.svg","https://data.crow.nl/imv-standaard-platen/def/534a5ba5-6882-40db-8ac2-325d4465667d","FysiekePlaat"
"https://data.crow.nl/imv-standaard-platen/def/6d7b7ef0-78f7-4ef0-8b2c-0dde2d1556df","D02-LO","D02-LO","Een rond verkeersbord met een blauw achtergrondschild met daarop een D2 bord Gebod voor alle bestuurders het bord voorbij te gaan aan de linkerzijde met de pijl naar linksonder.","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_D02_LO-SO.svg","https://data.crow.nl/imv-standaard-platen/def/534a5ba5-6882-40db-8ac2-325d4465667d","FysiekePlaat"
"https://data.crow.nl/imv-standaard-platen/def/cf30eab1-22b5-473a-9ea6-0f10bd1badb1","D07","D07","Een rond verkeersbord met een blauw achtergrondschild met daarop een D7 Gebod tot het verplicht links- of rechtsaf slaan.","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_D07-SO.svg","https://data.crow.nl/imv-standaard-platen/def/534a5ba5-6882-40db-8ac2-325d4465667d","FysiekePlaat"
"https://data.crow.nl/imv-standaard-platen/def/8a1fe3d3-443e-40a1-9b9e-2991a46f3b13","J20","J20","Een driehoekig verkeersbord met een rood achtergrondschild en daarop bord J20, slipgevaar.","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_J20-SO.svg","https://data.crow.nl/imv-standaard-platen/def/534a5ba5-6882-40db-8ac2-325d4465667d","FysiekePlaat"
"https://data.crow.nl/imv-standaard-platen/def/a8a0e0a8-eb09-445e-8f92-fa3346da060b","B06-F-OB02-OB503","B06-F-OB02-OB503","Een rechthoekig bord met een geel achtergrondschild met daarop verkeersbord B6 verleen voorrang, daaronder een wit onderbord met een afbeel","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_B06_F_OB02_OB503-SO.svg","https://data.crow.nl/imv-standaard-platen/def/534a5ba5-6882-40db-8ac2-325d4465667d","FysiekePlaat"
"https://data.crow.nl/imv-standaard-platen/def/abf3ccc7-c93c-441d-ad80-0b1faff5f8f3","A01-130","A01-130","Een rond verkeersbord met een rood achtergrondschild met daarop een A1 snelheidsbord voor 130 km/h","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_A01_130-SO.svg","https://data.crow.nl/imv-standaard-platen/def/534a5ba5-6882-40db-8ac2-325d4465667d","FysiekePlaat"
"https://data.crow.nl/imv-standaard-platen/def/affb1192-6928-45c3-aef2-278783e11a01","F15","F15","Een rond verkeersbord met een blauw achtergrondschild en daarop bord F15, rijbaan of -strook uitsluitend ten behoeve van trams.","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_F15-SO.svg","https://data.crow.nl/imv-standaard-platen/def/534a5ba5-6882-40db-8ac2-325d4465667d","FysiekePlaat"
"https://data.crow.nl/imv-standaard-platen/def/a9dc95f4-6ae7-4d31-b98b-01e888e34ba4","E09-ZH-Klem","E09-ZH-Clamp","Een rechthoekig wit verkeersbord met daarop de aanduiding Zone en bord E9 Parkeergelegenheid alleen bestemd voor vergunninghouders, daaronder een afbeelding van een voertuig met een wielklem, daaronder de tekst herhaling.","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_E09_ZH_KLEM-SO.svg","https://data.crow.nl/imv-standaard-platen/def/534a5ba5-6882-40db-8ac2-325d4465667d","FysiekePlaat"
"https://data.crow.nl/imv-standaard-platen/def/260726ff-3094-4420-8436-6ac87a24ea38","E09-ZB","E09-ZB","Een rechthoekig wit verkeersbord met daarop de aanduiding Zone en bord E9 Parkeergelegenheid alleen bestemd voor vergunninghouders.","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_E09_ZB-SO.svg","https://data.crow.nl/imv-standaard-platen/def/534a5ba5-6882-40db-8ac2-325d4465667d","FysiekePlaat"
"https://data.crow.nl/imv-standaard-platen/def/d1d5a861-c722-4be2-9441-a7b3ba5445e0","C11","C11","Een rond verkeersbord met een rood achtergrondschild met daarop een C11 bord gesloten voor motorfietsen.","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_C11-SO.svg","https://data.crow.nl/imv-standaard-platen/def/534a5ba5-6882-40db-8ac2-325d4465667d","FysiekePlaat"
"https://data.crow.nl/imv-standaard-platen/def/42fd450d-a8a6-4fac-b322-f39aa7b24989","E01","E01","Een rond verkeersbord met een rood achtergrondschild met daarop een E1 bord Parkeerverbod.","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_E01-SO.svg","https://data.crow.nl/imv-standaard-platen/def/534a5ba5-6882-40db-8ac2-325d4465667d","FysiekePlaat"
"https://data.crow.nl/imv-standaard-platen/def/9ad8db71-110f-46fb-bdf0-48bdc976eb64","C23","C23","Een rond verkeersbord met een wit achtergrondschild met daarop bord gesloten voor snorfietsen.","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_C23-SO.svg","https://data.crow.nl/imv-standaard-platen/def/534a5ba5-6882-40db-8ac2-325d4465667d","FysiekePlaat"
"https://data.crow.nl/imv-standaard-platen/def/ebd2bf28-ab63-4645-9335-b409075d61b9","B07","B07","Een zeskantig bord met een rood achtergrondschild met daarop verkeersbord B7 stoppen voorrang verlenen.","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_B07-SO.svg","https://data.crow.nl/imv-standaard-platen/def/534a5ba5-6882-40db-8ac2-325d4465667d","FysiekePlaat"
"https://data.crow.nl/imv-standaard-platen/def/10996136-0c0e-4706-a886-0555cb32cecc","E10","E10","Een rechthoekig wit verkeersbord met daarop Bord E10 Zone voor parkeerschijf, waarop nog geen tijd staat afgedrukt.","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_E10-SO.svg","https://data.crow.nl/imv-standaard-platen/def/534a5ba5-6882-40db-8ac2-325d4465667d","FysiekePlaat"
"https://data.crow.nl/imv-standaard-platen/def/1fef459a-8043-463f-b30c-8372664d18a1","C07-B","C07-B","Een rond verkeersbord met een rood achtergrondschild met daarop een C7b bord Gesloten voor vrachtverkeer en bussen.","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_C07_B-SO.svg","https://data.crow.nl/imv-standaard-platen/def/534a5ba5-6882-40db-8ac2-325d4465667d","FysiekePlaat"
"https://data.crow.nl/imv-standaard-platen/def/a4f13321-ba3e-4a99-b0a7-159d303fddde","E08p","E08p","Een vierkant verkeersbord met een blauw achtergrondschild met daarop een bord Parkeren voor vrouwen.","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_E08P-SO.svg","https://data.crow.nl/imv-standaard-platen/def/534a5ba5-6882-40db-8ac2-325d4465667d","FysiekePlaat"
"https://data.crow.nl/imv-standaard-platen/def/e11ffcb3-b516-455e-b8de-e4a1abaf2bd9","A01-050-ZH","A01-050-ZH","Een vierkant verkeersbord met een wit achtergrondschild met daarop de tekst Zone, een A1 snelheidsbord voor 50 km/h en de tekst Herhaling","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_A01_050_ZH-SO.svg","https://data.crow.nl/imv-standaard-platen/def/534a5ba5-6882-40db-8ac2-325d4465667d","FysiekePlaat"
"https://data.crow.nl/imv-standaard-platen/def/4156f3a0-3411-4948-a6b5-100c4c2bf683","E08l","E08l","Een vierkant verkeersbord met een blauw achtergrondschild met daarop een bord Parkeren voor politie.","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_E08L-SO.svg","https://data.crow.nl/imv-standaard-platen/def/534a5ba5-6882-40db-8ac2-325d4465667d","FysiekePlaat"
"https://data.crow.nl/imv-standaard-platen/def/2d1b4a37-2c21-463e-9494-be3d7726d8be","A02-030","A02-030","Een rond verkeersbord met een wit achtergrondschild met daarop een A2 einde snelheidsbord voor 30 km/h","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_A02_030-SO.svg","https://data.crow.nl/imv-standaard-platen/def/534a5ba5-6882-40db-8ac2-325d4465667d","FysiekePlaat"
